"Manage Attributes","ניהול תכונות/מאפיינים"
"Manage Categories","ניהול קטגוריות"
"Manage Content","ניהול תוכן"
"Manage Currency Rates","ניהול שערי מטבעות"
"Manage Customers","ניהול קונים"
"Manage Ratings","ניהול ביקורות"
"Manage Stores","ניהול חנויות"
"Manage Tax Rules","ניהול כללי מע""מ"
"Manage Tax Zones and Rates","ניהול אזורי ושיעורי מס"
"Manage osCommerce Orders","ניהול הזמנות osCommerce "
"Manage osCommerce Profiles","ניהול פרופילים של  osCommerce"
"Manual","מדריך"
"Matched Expression","ביטויים תאימים"
"Max","מקסימלי/מקסימום"
"Mb","Mb"
"Media (.avi, .flv, .swf)","מדיה (.avi, .flv, .swf)"
"Media storages synchronization has completed!","סנכרון אחסון מדיה הושלם!"
"Messages Inbox","דואר נכנס"
"Min","מינימום"
"Month","חודש"
"More Tabs","כרטיסיות נוספות"
"Most Viewed","נצפים ביותר"
"Most Viewed Products","המוצרים הנצפים ביותר"
"Multiple Select","בחירה מרובה"
"My Account","חשבון שלי"
"N/A","לא זמין"
"NOTICE","הודעה"
"Name","שם"
"Name on Card","שם בעל הכרטיס"
"Name on the Card: %s","שם על כרטיס: %s"
"Name:","שם:"
"New ","חדש"
"New API Key","מפתח API חדש"
"New Accounts","חשבונות חדשים"
"New Attribute","תכונה חדשה"
"New Block","בלוק חדש"
"New Category","קטגוריה חדשה"
"New Class","מחלקה חדשה"
"New Condition","תנאים חדשים"
"New Custom Variable","משתנים מותאמים חדשים"
"New Customer","לקוח חדש"
"New Customers","לקוחות חדשים"
"New Design Change","שינוי עיצוב חדש"
"New Email Template","תבנית אימייל חדשה"
"New Group","קבוצה חדשה"
"New Invoice","חשבונית חדשה"
"New Item Type","סוג פריט חדש"
"New Memo","תזכיר חדש"
"New Memo for #%s","תזכיר חדש עבור #%s"
"New Page","עמוד חדש"
"New Password","סיסמא חדשה"
"New Poll","סקר חדש"
"New Profile","פרופיל חדש"
"New Rate","שיעור חדש"
"New Rating","דירוג חדש"
"New Review","סיקור חדש"
"New Role","תפקיד חדש"
"New Rule","חוק חדש"
"New Search","חיפוש חדש"
"New Set","ערכה חדשה"
"New Shipment","שילוח/משלוח חדש"
"New Sitemap","מפת אחר חדשה"
"New Store View","מבט חנות חדש"
"New System Template","תבנית מערכת חדשה"
"New Tag","תגית חדשה"
"New Template","תבנתי חדשה"
"New User","משתמש חדש"
"New Variable","משתנה חדש"
"New Website","אתר חדש"
"New admin password","סיסמת מנהל חדשה"
"Newsletter","ניוזלטר"
"Newsletter Problems","בעיות בניוזלטר"
"Newsletter Queue","ניוזלטר - תור"
"Newsletter Subscribers","ניוזלטר - מנויים"
"Newsletter Templates","תבניות לניוזלטר"
"Next month (hold for menu)","חודש הבא (החזק לקבלת תפריט)"
"Next page","דף הבא"
"Next year (hold for menu)","שנה הבאה (החזק לקבלת תפריט)"
"No","לא"
"No (price without tax)","לא/ללא (מחיר ללא מס)"
"No Data Found","לא נמצאו נתונים"
"No Templates Found","לא נמצאה תבנית"
"No change","אין שינוי"
"No customer id defined.","לא הוגדר id לקוח."
"No information available.","לא קיים מידע"
"No profile loaded...","לא נטען אף פרופיל...."
"No records found for this period.","לא נמצאו רשומות לתקופה זו."
"No records found.","לא נמצאו רשומות."
"No report code specified.","לא צוין קוד דוח"
"No search keywords.","אין מילות מפתח לחיפוש"
"No search modules were registered","לא הוזנו מודולים של חיפוש"
"No wishlist item id defined.","לא הוגדרו id  של פריטי רשימת משאלות."
"None","ללא/כלום"
"Note:","הערה:"
"Notes","הערות"
"Notifications","הודעות"
"Number of Orders","כמות הזמנות"
"Number of Uses","כמות שימושים"
"Number of records:","מספר רשומות"
"Old rate:","שיעור ישן:"
"On my website","באתר שלי"
"Once you log into your Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","לאחר שתכנס לחשבון Payflow Link , הכנס להגדרות שירות - Hosted Checkout Pages – תפריט התקנה והגדר את האפשרויות שמפורטות למטה"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","במהלך תהליך הסנכרון של אחסון המדיה קובץ או מספר קבצים לא סונכרנו. לפרטים נוספים עבור לקובץ log"
"One or more of the Cache Types are invalidated:"," לפחות אחד מסוגי Cache מבוטלים :"
"Online Customers","קונים באתר"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","ניתן להשתמש רק באפשרויות עם טווח ""Global"" , ו ""Dropdown"" סוג קלט ו Use To Create Configurable Product ""Yes"". "
"Only mapped fields","רק שדות ממופים"
"Optional","אופציונלי"
"Options","אפשרויות"
"Options menu items","אפשרויות פרטי תפריט"
"Order","הזמנה"
"Order #%s","מס' הזמנה %s"
"Order #%s (%s)","הזמנה מס' %s (%s)"
"Order Created Date","תאריך יצירת הזמנה"
"Order ID"," ID הזמנה"
"Order Totals","סיכום הזמנה"
"Order Updated Date","תאריך עדכון הזמנה"
"Order Updated Date report is real-time, does not need statistics refreshing.","עדכון הזמנה מתבצע בוא בזמן, אין צורך לבצע רענון סטטיסטיקה"
"Order cannot be placed.","לא ניתן לבצע הזמנה"
"Orders","הזמנות"
"Original Magento attribute names in first row:","שמות אפשרויות ראשונות ב Magento המקורי:"
"Out of stock","אין במלאי"
"PDT (Payment Data Transfer) Only","PDT (Payment Data Transfer) רק"
"Package","חבילה"
"Package Extensions","תוספות חבילה"
"Packages","חבילות"
"Page","עמוד/דף"
"Pages","דפים"
"Parent Product Thumbnail","צלמית מוצר אב"
"Parent Transaction ID"," ID של עסקת הורה"
"Passive mode","מצב פאסיבי"
"Password","סיסמא"
"Password Confirmation","אישור סיסמא"
"Password confirmation must be same as password.","אישור סיסמא חייב להיות זהה לסיסמא"
"Password must be at least of %d characters.","הסיסמא חייבת להיות %d תווים."
"Password must include both numeric and alphabetic characters.","הסיסמא חייבת להכיל תווים של אותיות ומספרים"
"Password:","סיסמא:"
"Path","נתיב"
"Path:","נתיב:"
"Payment method instance is not available.","ערכאות של שיטות תשלום לא אפשריות"
"Payment method is not available.","שיטת תשלום לא אפשרית"
"Payment method must be specified.","חובה לבחור שיטת תשלום"
"Pending Reviews","סיקורים בהמתנה"
"Pending Tags","תגים ממתינים"
"Per Item","לפריט"
"Per Order","להזמנה"
"Percent","אחוז"
"Performed At","בוצע ב"
"Period","תקופה"
"Permanent (301)","Permanent (301)"
"Permissions","הרשאות"
"Personal Information","פרטים אישיים"
"Phone:","טלפון:"
"Please Select","בחר"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","אשר החלפת אתרים. כל המידע שלא נשמר יאבד."
"Please continue with placing order.","המשך בביצוע הזמנה"
"Please enter 6 or more characters.","יש להקליד 6 תווים או יותר."
"Please enter a number greater than 0 in this field.","בשדה זה יש להקליד מספר הגדול מ-0"
"Please enter a valid $ amount. For example $100.00.","בבקשה הכנס סכום תקין לדוגמא $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","אנא הקלד כתובת חוקית, לדוגמא: http://www.example.com or www.example.com"
"Please enter a valid URL. http:// is required","אנא הקלד כתובת תקנית. http:// נדרש"
"Please enter a valid credit card number.","יש להקליד מספר כרטיס אשראי חוקי."
"Please enter a valid date.","יש להקליד תאריך תקין."
"Please enter a valid email address. For example johndoe@domain.com.","הקלד כתובת אימייל תקינה, לדוגמא: johndoe@domain.com."
"Please enter a valid email.","הכנס כתובת דוא""ל תקינה"
"Please enter a valid number in this field.","בשדה זה יש להקליד מספר חוקי."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","אנא הקלד מספר טלפון תקני, לדוגמא: (123) 456-7890 או 123-456-7890"
"Please enter a valid social security number. For example 123-45-6789.","אנא הקלד מספר ביטוח לאומי/ת.ז. תקני, לדוגמא: 123456789"
"Please enter a valid value from list","הכנס ערך תקין מהרשימה"
"Please enter a valid value, ex: 10,20,30","הכנס ערך תקין, לדוגמה: 10,20,30"
"Please enter a valid zip code.","יש להקליד מיקוד תקין."
"Please enter a valid zip code. For example 90602 or 90602-1234.","אנא ציין מיקוד. לדוגמא 69020"
"Please enter another credit card number to complete your purchase.","הכנס מספר כרטיס אשראי שונה להשלמת תהליך הרכישה"
"Please enter valid password.","יש להקליד סיסמה חוקית."
"Please make sure that all global admin search modules are installed and activated.","ודא כי כל המודולים של חיפוש עבור מנהל המערכת מותקנים ומופעלים. "
"Please make sure that your changes were saved before running the profile.","ודא כי השינויים שלך נשמרו לפני הרצת הפרופיל"
"Please make sure your passwords match.","יש לוודא שהסיסמאות זהות."
"Please select State/Province.","בחר מדינה/מחוז."
"Please select a customer.","בחר לקוח"
"Please select a store.","בחר חנות"
"Please select an option.","בחר אפשרות"
"Please select catalog searches.","בחר חיפושי קטלוג "
"Please select customer(s).","בחר לקוח/ות"
"Please select message(s).","בחר הודעה/ות"
"Please select one of the above options.","יש לבחור אחת מהאפשרויות לעיל."
"Please select one of the options.","יש לבחור אחת מהאפשרויות."
"Please select review(s).","בחר סקירה/ות"
"Please select tag(s).","בחר כרטיסיה/ות"
"Please specify at least start or end date.","ציין לפחות תאריך התחלה או סיום"
"Please specify the admin custom URL.","ציין URL מותאם אישית של מנהל המערכת"
"Please try to logout and sign in again.","נסה להתנתק ולחבר שוב פעם"
"Please use in this field only ""a-z,0-9,_"".","אנא השתמש ב- ""a-z, 0-9, _"" בלבד."
"Please use letters only (a-z) in this field.","אנא השתמש באותיות (a-z) בלבד"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","השתמש בספרות רק בשדה זה. אין להשתמש ברווחים או תווים כמו נקודות או פסיקים."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","אנא השתמש בספרות (0-9) ואותיות (א-ת, a-z) בלבד. המנע משימוש ברווחים ותווים אחרים."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","אנא השתמש בספרות (0-9), אותיות (א-ת, a-z), רווחים ו # בלבד בשדה זה."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","אנא השתמש בפורמט תאריך מסוג dd/mm/yyyy, לדוגמא: 17/03/2006 עבור ה- 17 למרץ, 2006."
"Please wait while the indexes are being refreshed.","אנא המתן בזמן רענון האינדקסים"
"Please wait, loading...","אנא המתן/י, טוען..."
"Please wait...","אנא המתן..."
"Please, add some answers to this poll first.","אנא הזמן מספר תשובות לסקר לפני כן,"
"Please, select ""Visible in Stores"" for this poll first.","אנא בחר, ""נראה בחנות"" עבור סקר זה."
"Poll Manager","ניהול סקרים"
"Polls","סקרים"
"Popular","פופלורי"
"Position of Watermark for %s","מיקום של סימן מים עבור %s"
"Pregenerated product images files.","קבצי תמונות שנוצרו מראש של מוצרים"
"Preset Theme","ערכת נושא שהוגדרה מראש"
"Prev. month (hold for menu)","חודש קודם (החזק לתפריט)"
"Prev. year (hold for menu)","שנה קודמת (החזק לתפריט)"
"Preview","תצוגה מקדימה"
"Preview Template","תבנית - תצוגה מקדימה"
"Previous page","דף קודם"
"Price","מחיר"
"Price alert subscription was saved.","התראת מחיר של רישום נשמרה"
"Price:","מחיר:"
"Processed <strong>%s%% %s/%d</strong> records","עובדו <strong>%s%% %s/%d</strong> רשומות"
"Product","מוצר"
"Product Name3 ","שם מוצר 3 "
"Product Name3 1","שם מוצר 3 1"
"Product Name3 2","שם מוצר 3 2"
"Product Reviews","סיקורי מוצר"
"Product Thumbnail Itself","המוצר יוצר Thumbnail של עצמו "
"Product is not loaded.","המוצר לא נטען"
"Product:","מוצר:"
"Products","מוצרים"
"Products Bestsellers Report","דוח המוצרים הנמכרים"
"Products Ordered","מוצרים שהוזמנו"
"Products in Carts","מוצרים בעגלת קניות"
"Profile Action","פעולות פרופיל"
"Profile Actions XML","פעולות פרופיל XML"
"Profile Direction","כיוון פרופיל"
"Profile History","היסטוריית פרופיל"
"Profile Information","מידע פרופיל"
"Profile Name","שם פרופיל"
"Profile Payments","תשלומים של פרופיל"
"Profile Schedule","לוח זמנים של פרופיל"
"Profile Wizard","אשף הפרופילים"
"Profiles","פרופילים"
"Promo","פרומו"
"Promotions","מבצעים"
"Purchased Item","פריטים שנרכשו"
"Qty","כמות"
"Qty:","כמות:"
"Quantity","כמות"
"Queue Refresh","רענון ברקע"
"Queued... Cancel","רענון ברקע... בטל"
"Radio Buttons","כפתורי רדיו"
"Rates","דירוגים"
"Read details","קרא פרטים"
"Rebuild","שחזר"
"Rebuild Catalog Index","שחזר אינדקס קטלוג"
"Rebuild Flat Catalog Category","שחזר קטגוריות קטלוג Flat"
"Rebuild Flat Catalog Product","שחזר מוצרי קטלוג Flat"
"Recent Orders","הזמנות אחרונות"
"Recent statistics have been updated.","סטטיסטיקות אחרונות עודכנו"
"Recurring Profile View","צפיות חוזרות בפרופיל"
"Recursive Dir","  Dir נסוג"
"Redirect","נתב מחדש"
"Reference","מפנה"
"Reference ID"," ID מפנה"
"Refresh","רענן"
"Refresh Now*","רענן עכשיו*"
"Refresh Statistics","רענן סטטיסטיקות"
"Region/State","איזור/מדינה"
"Regular Price:","מחיר רגיל:"
"Release","שחרור"
"Release Stability","שחרור יציבות"
"Release Version","שחרור גרסה"
"Remote FTP","שרת FTP מרוחק"
"Remove","הסר"
"Reports","דו""חות"
"Request Path","דרוש נתיב"
"Required","נחוץ"
"Required settings","הגדרות נחוצות"
"Reset","התחל מחדש"
"Reset Filter","נקה מסנן"
"Reset theme to default","הגדרת ברירת מחדל כערכת נושא"
"Resize","שנה גודל"
"Resource Access","גישה למשאבים"
"Resources","משאבים"
"Results","תוצאות"
"Retrieve Password","שחזר סיסמא"
"Return Html Version","החזר לגירסת HTML"
"Return URL: "," URL חוזר: "
"Revenue","פדיון"
"Reviews","סקירות/סיקורים"
"Reviews and Ratings","סקירות ודירוגים"
"Rewrite Rules","שכתב חוקים"
"Role ID","קוד תפקיד"
"Role Info","מידע על תפקיד"
"Role Information","מידע על תפקיד"
"Role Name","שם תפקיד"
"Role Resources","משאבי תפקיד"
"Role Users","תפקיד - משתמשים"
"Roles","תפקידים"
"Roles Resources","משאבי תפקידים"
"Rotate CCW","סובב נגד כיוון השעון"
"Rotate CW","סובב עם כיוון השעון"
"Run","הרץ"
"Run Profile","הרץ פרופיל"
"Run Profile Inside This Window","הרץ פרופיל בתוך חלון זה"
"Run Profile in Popup","הרץ פרופיל בחלון קופץ"
"Running... Kill","מריץ... עצורl"
"SKU","מק""ט"
"SKU:","מקט:"
"SORT BY:","סדר לפי:"
"SSL Error: Invalid or self-signed certificate"," טעות SSL : לא חוקי או אישור תעודה עצמאי "
"Sales","מכירות"
"Sales Report","דו""חות מכירות"
"Samples","דוגמאות"
"Save","שמור"
"Save & Generate","שמור & צור"
"Save Account","שמור חשבון"
"Save Cache Settings","שמור הגדרות Cache"
"Save Config","שמור הגדרות"
"Save Currency Rates","שמור שערי מטבע"
"Save Profile","שמור פרופיל"
"Save Role","שמור תפקיד"
"Save Template","שמור תבנית"
"Save Theme","שמור ערכת נושא"
"Save User","שמור משתמש"
"Save and Continue Edit","שמור והמשך בעריכה"
"Screens:","מסכים:"
"Search","חיפוש"
"Search Index","חיפוש אינדקס"
"Search Term","ערך לחיפוש"
"Search Terms","מילות חיפוש"
"Select","בחר"
"Select All","בחר הכל"
"Select Category","בחירת קטגוריה"
"Select Date","בחר תאריך"
"Select Range","בחר טווח"
"Select Visible","בחר גלויים"
"Select date","בחר תאריך"
"Selected allowed currency ""%s"" is not available in installed currencies.","לא ניתן לבחור במטבע ""%s"", המטבע לא אפשרי מבין המטבעות המותקנים."
"Selected base currency is not available in installed currencies.","לא ניתן לבחור במטבע, המטבע לא קיים במטבעות המותקנים."
"Selected default display currency is not available in allowed currencies.","תצוגת ברירת מחדל של מטבע לא קיימת באפשרויות הקיימות."
"Selected default display currency is not available in installed currencies.","תצוגת ברירת מחדל של מטבע לא מותקנת באפשרויות הקיימות."
"Self-assigned roles cannot be deleted.","לא ניתן למחוק תפקידים שהוגרו לביצוע עצמאי."
"Sender","השולח"
"Separate Email","דוא""ל נפרד"
"Shipment #%s comment added","הערה למשלוח #%s נוספה"
"Shipment #%s created","משלוח #%s נוצר"
"Shipment Comments","הערות שילוח"
"Shipment History","היסטוריית משלוח"
"Shipments","משלוחים"
"Shipping","משלוח"
"Shipping Address","כתובת למשלוח"
"Shipping Address: ","כתובת למשלוח:"
"Shipping Origin","מקור המשלוח"
"Shipping Price","שילוח - מחיר"
"Shipping address selection is not applicable","בחירת כתובת משלוח לא ישימה."
"Shipping method must be specified.","שיטת משלוח לא נבחרה."
"Shipping method selection is not applicable","שיטת משלוח לא ישימה."
"Shopping Cart","סל קניות"
"Shopping Cart Price Rules","עגלת קניות - חוקי מחיר"
"Shopping Cart from %s","עגלת קניות מ %s"
"Show By","הראה לפי"
"Show Report For","הראה דוח עבור"
"Show Reviews","הראה סקירות"
"Show confirmation page: ","הראה דף אישור:"
"Silent Post URL:","Silent Post URL:"
"Sitemap Information","מידע מפת אתר"
"Size for %s","גודל עבור %s"
"Skip Category Selection","דלג על בחירת קטגוריות"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","פריטים מסוימים בהזמנה בעלי חשבוניות  וסוג משלוח שונה. אתה יכול ליצור משלוח רק לאחר יצירת חשבונית. "
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","חלק מהפריטים שהוזמנו לא קיימים בקטלוג,  פריטים אלה יוסרו כאשר תבצע עריכת הזמנה"
"Some other FAQ","נוסף FAQ"
"Sorry, this feature is coming soon...","מצטערים, הפיטשר הזה יגיע בקרוב...."
"Sort Order","מיון לפי"
"Special Price:","מחיר מבצע:"
"Specific Countries","ארצות מסוימות"
"Specified","שצוין"
"Specified profile does not exist.","פרופיל שצוין לא קיים"
"Spreadsheet Name:","שם חוברת עבודה:"
"Start Date","תאריך התחלה"
"Start/Reset Validation...","התחל/אפס אימות..."
"Starting profile execution, please wait...","מתחיל בביצוע הפרופיל, אנא המתן..."
"State/Province:","מדינה/מחוז:"
"Static Blocks","בלוקים סטטיים"
"Status","מצב"
"Status:","סטטוס:"
"Stock Quantity:","כמות מלאי:"
"Stock notification was saved.","הערת מלאי נשמרה"
"Store","חנות"
"Store Email Addresses Section","אזור כתובות דוא""ל של חנות "
"Store View","מבט חנות"
"Store:","חנות:"
"Stores","חנויות"
"Subject","נושא"
"Submit","שלח"
"Subpackage cannot be conflicting.","תת חבילות לא יכולות לסתור אחת את השנייה"
"Subtotal","סך ביניים"
"Switch/Solo card issue number: %s"," מספר כרטיס Switch/Solo : %s"
"Switch/Solo card start Date: %s/%s","תאריך פתיחת כרטיס Switch/Solo : %s/%s"
"Switch/Solo/Maestro Only","Switch/Solo/Maestro רק"
"Switch/Solo/Maestro(UK Domestic) Only","Switch/Solo/Maestro(UK Domestic) רק"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch/Solo/Maestro(UK Domestic) מספר כרטיס: %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch/Solo/Maestro(UK Domestic) תאריך פתיחת כרטיס: %s/%s"
"Synchronization is required.","נדרש סנכרון"
"Synchronization of media storages has been successfully completed.","סנכרון אחסון מדיה בוצע בהצלחה"
"Synchronize","סנכרן"
"Synchronizing %s to %s","סנכרן %s ל %s"
"Synchronizing...","מסנכרן..."
"System","מערכת"
"System Section","איזור - מערכת"
"System busy","מערכת עמוסה"
"T-Shirts","חולצות"
"Tags","תגים"
"Target","מטרה"
"Target Path","נתיב יעד"
"Tax","מע""מ"
"Tb","Tb"
"Tell a Friend","שלח לחבר"
"Template","תבנית"
"Template Content","תוכן תבנית"
"Template Information","מידע תבנית"
"Template Name","שם תבנית"
"Template Styles","תבניות של סגנונות"
"Template Subject","תבנית - נושא"
"Template Type","סוג תבנית"
"Temporary (302)","Temporary (302)"
"Terms and Conditions","תקנון שימוש"
"Text","טקסט"
"The Catalog Rewrites were refreshed.","שכתובי הקטלוג רוננו"
"The CatalogInventory Stock Status has been rebuilt.","בוצע שחזור של סטאטוס מלאי קטלוגי. "
"The Comment Text field cannot be empty.","שדה טקסט של הערה חייב להכיל תוכן"
"The Flat Catalog Product was rebuilt","בוצע שחזור מוצר קטלוג Flat  "
"The JavaScript/CSS cache has been cleaned.","נוקה JavaScript/CSS cache ."
"The JavaScript/CSS cache has been cleared.","נמחק JavaScript/CSS cache ."
"The Layered Navigation indexing has been queued.","   בוצע רענון ברקע של ניווט אינדקס (Layered Navigation indexing) ."
"The Layered Navigation indexing queue has been canceled.","רענון ברקע של ניווט אינדקס (Layered Navigation indexing) בוטל"
"The Layered Navigation indices were refreshed.","מדדי ניווט (Layered Navigation) רועננו."
"The Layered Navigation process has been queued to be killed.","The Layered Navigation process has been queued to be killed."
"The Magento cache storage has been flushed.","אחסון cache של Magento הוסר"
"The URL Rewrite has been deleted.","שכתוב URL נמחק."
"The URL Rewrite has been saved.","שכתוב URL נשמר."
"The account has been saved.","החשבון נשמר בהצלחה"
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","ניתן לבטל דחיסה של הארכיון   <a href=""%s"">%s</a> במערכת Windows"
"The attribute set has been removed.","הגדרות תכונה הוסרו"
"The backup has been created.","הגיבוי נוצר בהצלחה"
"The billing agreement has been canceled.","הסכם החיוב בוטל בהצלחה."
"The billing agreement has been deleted.","הסכם החיוב נמחק בהצלחה."
"The cache storage has been flushed.","אחסון cache נמחק."
"The card has failed verification with the issuer bank.","תהליך האישור של הכרטיס מול הבנק של הפונה נכשל."
"The carrier needs to be specified.","חובה להגדיר ספק."
"The catalog index has been rebuilt.","אינדקס קטלוג שוחזר בהצלחה"
"The catalog rewrites have been refreshed.","שכתובי הקטלוג רועננו בהצלחה"
"The configuration has been saved.","ההגדרות נשמרו"
"The credit memo has been canceled.","תזכיר האשראי בוטל"
"The credit memo has been created.","תזכיר האשראי נוצר"
"The credit memo has been voided.","תזכיר האשראי בוטל"
"The custom variable has been deleted.","המשתנה שהותאם אישית נמחק בהצלחה"
"The custom variable has been saved.","המשתנה שהותאם נשמר בהצלחה"
"The customer has been deleted.","הלקוח נמחק בהצלחה"
"The customer has been saved.","הלקוח נשמר בהצלחה"
"The design change has been deleted.","השינוי בעיצוב נמחק בהצלחה"
"The design change has been saved.","השינוי בעיצוב נשמר בהצלחה"
"The email address is empty.","כתובת הדוא""ל ריקה"
"The email template has been deleted.","תבנית הדוא""ל נמחקה"
"The email template has been saved.","תבנית הדוא""ל נשמרה"
"The flat catalog category has been rebuilt.","קטגורית קטלוג flat שוחזרה בהצלחה"
"The group node name must be specified with field node name.","שם הקבוצה חייב להיות מצוין עם שם  השדה"
"The image cache was cleaned.","cache של תמונה נוקה בהצלחה."
"The image cache was cleared.","cache של תמונה נמחק בהצלחה"
"The information in this tab has been changed.","נעשה שינוי במידע בלשונית זו"
"The invoice and shipment have been created.","חשבונית ומשלוח נוצרו בהצלחה"
"The invoice has been canceled.","החשבונית בוטלה"
"The invoice has been captured.","החשבונית נתפסה"
"The invoice has been created.","החשבונית נוצרה"
"The invoice has been voided.","פג התוקף של החשבונית"
"The invoice no longer exists.","החשבונית לא קיימת."
"The order does not allow creating an invoice.","ההזמנה לא מאפשרת יצירת חשבונית."
"The order no longer exists.","ההזמנה לא קיימת."
"The poll has been deleted.","הסקר נמחק"
"The poll has been saved.","הסקר נשמר"
"The profile has been deleted.","פרופיל נמחק"
"The profile has been saved.","פרופיל נשמר"
"The profile has been updated.","הפרופיל עודכן"
"The profile has no changes.","אין שינויים בפרופיל"
"The profile you are trying to save no longer exists","הפרופיל שאתה מנסה לשמור לא קיים"
"The rating has been deleted.","הדירוג נמחק"
"The rating has been saved.","הדירוג נשמר"
"The role has been deleted.","התפקיד נמחק"
"The role has been saved.","התפקיד נשמר"
"The role has been successfully saved.","התפקיד נשמר בהצלחה"
"The search index has been rebuilt.","אינדקס חיפוש שוחזר"
"The shipment has been created.","המשלוח נוצר"
"The shipment has been sent.","המשלוח נשלח"
"The tag has been deleted.","התגית נמחקה."
"The tag has been saved.","התגית נשמרה."
"The user has been deleted.","המשתמש נמחק."
"The user has been saved.","המשתמש נשמר."
"Theme configurations are successfully reset.","הגדרות ערכות נושא הוגדרו מחדש בהצלחה"
"Themes JavaScript and CSS files combined to one file.","קבצי ערכת נושא  JavaScript ו CSS אוחדו לקובץ אחד."
"There has been wrong payment information submitted or time limit has expired. Please, try again.","תקלה בהזנת פרטי תשלום , או שפג התוקף. אנא, נסה שנית."
"There is an error in one of the option rows.","ישנה טעות באחת משורות האפשרויות"
"This Account is","חשבון זה הינו"
"This Email template no longer exists.","תבנית דוא""ל זאת לא קיימת"
"This Role no longer exists","תפקיד זה לא קיים"
"This Role no longer exists.","תפקיד זה לא קיים."
"This account is","חשבון זה הינו"
"This account is inactive.","חשבון זה לא פעיל."
"This attribute set does not have attributes which we can use for configurable product","בקבוצת ההגדרות אין תכונות שניתן להשתמש ליצירת מוצר מותאם"
"This attribute shares the same value in all the stores","למאפיין זה ערך זהה בכל החנויות"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","זוהי חנות לדוגמא. הזמנות דרך החנות לא ימומשו בפועל."
"This is a required field.","שדה זה הוא חובה."
"This product is currently disabled.","מוצר זה לא פעיל."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","דו""ח זה תלוי בהגדרות זמן אזור. לאחר שינוי אזור הזמן, יש לרענן סטטיסטיקות lifetime "
"This section is not allowed.","אזור זה חסום."
"This tab contains invalid data. Please solve the problem before saving.","לשונית זו מכילה מידע לא תקין. אנא פתור את הבעיה לפני השמירה."
"This user no longer exists.","משתמש זה לא קיים."
"Thumbnail","תמונה מקדימה"
"Time","שעה/זמן"
"Time selection:","בחירת זמן:"
"Time:","זמן:"
"Timeout limit for response from synchronize process was reached.","עברה מגבלת הזמן לביצוע תהליך הסנכרון."
"Title bar","תפריט כותרת"
"To","עבור/ל/עד"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","לביטול אישורים ממתינים ולשחרור כמויות שעובדו במהלך התשלום, לחץ בטל."
"To use Payflow Link, you must configure your Payflow Link account on the Paypal website.","כדי להשתמש ב Payflow Link, עליך להגדיר חשבון Payflow Link  באתר Paypal ."
"Toggle Editor","החלף מצב עריכה"
"Tools","כלים"
"Top 5 Search Terms","5 מונחי חיפוש מובילים"
"Total","סה""כ"
"Total %d records found","סה""כ %d רשומות נמצאי"
"Total Invoiced","סה""כ בחשבונית"
"Total Order Amount","סה""כ כמות מוזמנת"
"Total Refunded","סה""כ הוחזר"
"Total of %d record(s) have been deleted.","סה""כ %d  רשומות נמחקו."
"Total of %d record(s) have been updated.","סה""כ %d  רשומות עודכנו."
"Total of %d record(s) were canceled.","סה""כ %d  רשומות בוטלו."
"Track Order","איתור הזמנה"
"Track this shipment","אתר משלוח זה"
"Tracking number %s for %s assigned","מספר איתור %s עבור %s שוייך/נרשם"
"Tracking number cannot be empty.","מספר למעקב לא יכול להיות ריק."
"Transaction Data","נתוני העסקה"
"Transaction Details","פרטי העסקה"
"Transaction ID"," ID של עסקה"
"Transaction Type","סוג עסקה"
"Transactional Emails","דוא""ל עסקה"
"Transactions","העסקאות"
"Try Magento Go for Free","נסה את מערכת Magento  בחינם"
"Type","סוג"
"Type:","סוג:"
"URL Rewrite","שכתוב URL "
"URL Rewrite Information"," מידע אודות שכתוב UPL"
"URL Rewrite Management","ניהול שכתוב URL "
"Unable to cancel the credit memo.","לא ניתן לבטל תזכיר אשראי"
"Unable to find a Email Template to delete.","לא נמצאה תבנית דוא""ל למחיקה"
"Unable to find a poll to delete.","לא נמצא סקר למחיקה"
"Unable to find a tag to delete.","לא נמצא תג למחיקה"
