"Sorry, no quotes are available for this order at this time.","אנו מתנצלים. בשלב זה אין הצעות מחיר להזמנה זו."
"Specified address does not exist.","כתובת שצוינה לא קיימת"
"Specified invalid app code.","קוד אפליקציה לא תקין"
"Specified invalid data.","פרטי מידע לא תקינים"
"Specified item does not exist in wishlist.","פריט שצוין לא קיים ברשימת המשאלות"
"Standard Checkout","צ'ק אאוט סטנדרטי"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","צ'ק אאוט סטנדרטי משתמש בשיטות הצ'ק אאוט של  Magento. רק שיטות תשלום פנימיות נתמכות . (כמו  PayPal Direct,  Authorize.Net, וכו'....)"
"Start Date","תאריך התחלה"
"Start Date - Month","תאריך התחלה – חודש"
"Start Date - Year","תאריך התחלה – שנה"
"State/Province","מדינה/מחוז"
"Status","מצב"
"Store View","תצוגת חנות"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","לוגו החנות שמוצג בדף הזכויות יוצרים של האפליקציה . גודל מומלץ: 100px x 100px."
"Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px.","לוגו החנות שמוצג בדף הזכויות יוצרים של האפליקציה. גודל מומלץ: 200px x 200px."
"Store logo that will be displayed on copyright page of application ","לוגו החנות שמוצג בדף הזכויות יוצרים של האפליקציה"
"Street Address","כתובת מגורים"
"Street Address 2","כתובת 2"
"Submission","רישום"
"Submission Fields","שדה רישום"
"Submission History","היסטורית רישום"
"Submit","שלח"
"Submit App","רישום אפליקציה"
"Submit App ""%s""","רישום אפליקציה ""%s"""
"Submit App failure. %s","שיגאה ברישום אפליקציה. %s"
"Submit App failure. Invalid activation key provided","שגיאה ברישום אפליקציה. מפתח הפעלה לא תקין"
"Submit Application","רישום אפליקציה"
"Submitted","אישום בוצע"
"Subtotal (Excl. Tax)","סיכום ביניים (לא לכלול מס)"
"Subtotal (Incl. Tax)","סיכום ביניים  (לכלול מס)"
"Summary of Your Review","סיכום סקירת המוצר"
"T-Shirts","חולצות"
"Tabs","לשוניות"
"Telephone","טלפון"
"Tell a Friend","שלח לחבר"
"Tell a Friend is disabled.","שליחה לחבר לא אפשרית"
"Tell a Friend link has been sent.","קישור שלח לחבר נשלח בהצלחה"
"Template","תבנית"
"Template Content","תוכן תבנית"
"Template Name","שם תבנית"
"Template creation is allowed only for applications which have device type iPhone, but this kind of applications has not been found.","יצירת תבנית עיצוב אפשרית רק עבור אפליקציות למכשירים מסוג iPhone, סוג אפליקציה שנבחר לא נמצא."
"Template does not exist.","תבנית אל קיימת"
"Template for new AirMail Message does not exist.","תבנית עבור הודעה של  AirMail לא קיימת."
"Template has been deleted.","תבנית נמחקה"
"Thank you for registering!","תודה לך על ביצוע רישום"
"Thank you for your purchase! ","תודה לך על ביצוע רכישה"
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","כותרת תיבת הדואר בלשונית -מידע נוסף. כדי ללמוד עוד על הכותרת The Mailbox title will be shown in the More Info tab. To understand more, אנא  <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">לחץ כאן</a>"
"The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB.","האייקון שיופיע בחנות  Android  .גודל מומלץ: 512px x 512px. גודל מקסימלי: 1024 KB."
"Theme configurations are successfully reset.","הגדרות תבנית עיצוב הוגדרו בהצלחה"
"Theme name is not set.","לא גודר שם עבור תבנית עיצוב"
"There were some problems with the data.","יש מספר שגיאות עם המידע."
"This email address was not found in our records.","כתובת הדוא""ל לא נמצאה ברשומות שלנו."
"This icon will be  used for users’ devices in case if different than AppSore icon needed. ","האייקון ישמש במכשירים של משתמשים במקרה ואייקון שונה נדרש. "
"This is the description that will appear in the iTunes marketplace. ","זה התיאור שיוצג בחנות iTunes"
"This is the name that will appear beneath your app when users install it to their device.  .  We recommend choosing a name that is 10-12 characters in length, and that your customers will recognize.","השם שמופיע מתחת לאפליקציה שלך לאחר ההורדה. אנחנו ממליצים על שם שלקוחותיך יכירו באורך 10-12 תווים. "
"This will appear in the info section of your App (example:  Copyright 2010 – Your Company, Inc.)","מידע זה יופיע בחלק אודות האפליקציה שלך (example:  Copyright 2010 – Your Company, Inc.)"
"Title","כותרת"
"Title bar","תפריט כותרת"
"To activate PayPal MEP payment method activate Express checkout first. ","כדי להפעיל שיטות תשלום של  PayPal MEP הפעל צ'ק אאוט  Express"
"Total incl. Tax %1$s","סה""כ כולל מע""מ %1$s"
"Twitter API"," ממשק ניהול Twitter"
"Twitter API Key","מפתח ממשק ניהול Twitter "
"Twitter Secret Key","מפתח סודי של Twitter "
"Unable to cancel queue.","לא ניתן לבטל תור"
"Unable to collect cart totals.","לא ניתן לאסוף סיכום עגלת קניות"
"Unable to delete queue.","לא ניתן למחוק תור"
"Unable to find an app to delete.","לא ניתן למצוא אפליקציה למחיקה"
"Unable to find template to delete.","Unable to find template to delete."
"Unable to get shipping methods list.","Unable to get shipping methods list."
"Unable to initialize MEP Checkout.","Unable to initialize MEP Checkout."
"Unable to load application form.","Unable to load application form."
"Unable to load product info.","Unable to load product info."
"Unable to place the order.","Unable to place the order."
"Unable to post the review.","Unable to post the review."
"Unable to process preview.","Unable to process preview."
"Unable to save app.","Unable to save app."
"Unable to save message.","Unable to save message."
"Unable to save shipping address.","Unable to save shipping address."
"Unable to save shipping method.","Unable to save shipping method."
"Unable to save template.","Unable to save template."
"Unable to start MEP Checkout.","Unable to start MEP Checkout."
"Undefined","Undefined"
"Unknown Error","Unknown Error"
"Unknown Error.","Unknown Error."
"Update Preview","Update Preview"
"Urban Airship Push Notification","Urban Airship Push Notification"
"Use as my default billing address","השתמש בכתובת <strong>החיוב</strong> שלי כברירת מחדל"
"Use as my default shipping address","השתמש בכתובת <strong>המשלוח</strong> שלי כברירת מחדל"
"Username","שם משתמש"
"Users will see this image as the first screen while your application is loading.  It is a 320x460 image.","Users will see this image as the first screen while your application is loading.  It is a 320x460 image."
"View Details","הצג פרטים"
"View Gallery","View Gallery"
"Website is offline.","Website is offline."
"Wishlist has been cleared.","Wishlist has been cleared."
"Wishlist has been updated.","Wishlist has been updated."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Wishlist has been updated. But there are accrued some errors while updating some items."
"Wrong Ipad background image orientation has been specified: ""%s"".","Wrong Ipad background image orientation has been specified: ""%s""."
"Wrong device type.","Wrong device type."
"Wrong email format","Wrong email format"
"Wrong theme format.","Wrong theme format."
"You are already logged in.","You are already logged in."
"You can set any additional countries added by Apple Store.","You can set any additional countries added by Apple Store."
"You can set any price you want for your app, or you can give it away for free. Most apps range from $0.99 - $4.99","You can set any price you want for your app, or you can give it away for free. Most apps range from $0.99 - $4.99"
"You can watch statistics here.","You can watch statistics here."
"You will receive an order confirmation email with details of your order and a link to track its progress.","אישור הזמנה ישלח לכתובת האימייל שצויינה ובה קישור למעקב אחר התקדמות ההזמנה."
"Your order # is: %s. ","Your order # is: %s. "
"Your review has been accepted for moderation.","Your review has been accepted for moderation."
"Zip/Postal Code","מיקוד/ת.ד."
"and","וגם"
"each","כל אחד"
"iPad","iPad"
"iPhone","iPhone"
"save","שמור"
